Strain,Stress(Pa)
0.06682412060301507,1168103695.0525675
0.06743718592964824,1169600986.4727416
0.0680502512562814,1171091024.834388
0.06866331658291457,1172573914.5313733
0.06927638190954774,1174049757.4770877
0.0698894472361809,1175518653.1861825
0.07050251256281406,1176980698.8528762
0.07111557788944724,1178435989.426005
0.0717286432160804,1179884617.6809807
0.07234170854271356,1181326674.2888098
0.07295477386934673,1182762247.882322
0.0735678391959799,1184191425.1197395
0.07418090452261307,1185614290.7457228
0.07479396984924623,1187030927.6500096
0.07540703517587939,1188441416.9237633
0.07602010050251257,1189845837.9137406
0.07663316582914573,1191244268.274379
0.07724623115577889,1192636784.0179005
0.07785929648241206,1194023459.5625257
0.07847236180904522,1195404367.778883
0.07908542713567839,1196779580.0346928
0.07969849246231156,1198149166.2378082
0.08031155778894472,1199513194.877685
0.08092462311557788,1200871733.0653453
0.08153768844221106,1202224846.5719092
0.08215075376884422,1203572599.8657498
0.08276381909547738,1204915056.1483355
0.08337688442211055,1206252277.3888135
0.08398994974874371,1207584324.3573892
0.08460301507537689,1208911256.6575518
0.08521608040201005,1210233132.757195
0.08582914572864321,1211550010.0186791
0.08644221105527639,1212861944.7278762
0.08705527638190955,1214168992.122242
0.08766834170854271,1215471206.4179544
0.08828140703517588,1216768640.836155
0.08889447236180904,1218061347.628328
0.0895075376884422,1219349378.1008575
0.09012060301507538,1220632782.6387851
0.09073366834170854,1221911610.7288103
0.0913467336683417,1223185910.981554
0.09195979899497488,1224455731.1531212
0.09257286432160804,1225721118.1659818
0.0931859296482412,1226982118.1292045
0.09379899497487437,1228238776.3580601
0.09441206030150753,1229491137.393023
0.0950251256281407,1230739245.0181918
0.09563819095477387,1231983142.2791512
0.09625125628140703,1233222871.500293
0.0968643216080402,1234458474.3016214
0.09747738693467337,1235689991.6150553
0.09809045226130653,1236917463.7002504
0.0987035175879397,1238140930.1599562
0.09931658291457286,1239360429.9549246
0.09992964824120602,1240576001.4183865
0.1005427135678392,1241787682.2701108
0.10115577889447236,1242995509.6300626
0.10176884422110552,1244199520.0316708
0.1023819095477387,1245399749.4347227
0.10299497487437186,1246596233.237894
0.10360804020100502,1247789006.2909324
0.10422110552763819,1248978102.9064999
0.10483417085427135,1250163556.8716905
0.10544723618090451,1251345401.459232
0.10606030150753769,1252523669.4383826
0.10667336683417085,1253698393.0855315
0.10728643216080402,1254869604.1945167
0.10789949748743718,1256037334.0866632
0.10851256281407035,1257201613.6205583
0.10912562814070352,1258362473.2015653
0.10973869346733668,1259519942.791088
0.11035175879396984,1260674051.915595
0.11096482412060302,1261824829.6754055
0.11157788944723618,1262972304.753253
0.11219095477386934,1264116505.422625
0.11280402010050251,1265257459.555893
0.11341708542713567,1266395194.6322322
0.11403015075376884,1267529737.7453465
0.11464321608040201,1268661115.6109939
0.11525628140703517,1269789354.5743275
0.11586934673366833,1270914480.617054
0.11648241206030151,1272036519.3644142
0.11709547738693467,1273155496.091992
0.11770854271356784,1274271435.732359
0.118321608040201,1275384362.8815548
0.11893467336683416,1276494301.8054137
0.11954773869346734,1277601276.4457371
0.1201608040201005,1278705310.4263186
0.12077386934673366,1279806427.0588272
0.12138693467336684,1280904649.3485498
0.122,1282000000.0
