Curvature(1/m),Moment(N·m/m)
0.01135678391959799,8140000.0
0.011457286432160804,8140000.0
0.011557788944723618,8140000.0
0.011658291457286432,8140000.0
0.011758793969849246,8140000.0
0.01185929648241206,8140000.0
0.011959798994974874,8140000.0
0.012060301507537688,8140000.0
0.012160804020100504,8140000.0
0.012261306532663318,8140000.0
0.012361809045226132,8140000.0
0.012462311557788945,8140000.0
0.01256281407035176,8140000.0
0.012663316582914573,8140000.0
0.012763819095477387,8140000.0
0.012864321608040201,8140000.0
0.012964824120603015,8140000.0
0.01306532663316583,8140000.0
0.013165829145728643,8140000.0
0.013266331658291457,8140000.0
0.013366834170854271,8140000.0
0.013467336683417085,8140000.0
0.013567839195979899,8140000.0
0.013668341708542715,8140000.0
0.013768844221105529,8140000.0
0.013869346733668343,8140000.0
0.013969849246231156,8140000.0
0.01407035175879397,8140000.0
0.014170854271356784,8140000.0
0.014271356783919598,8140000.0
0.014371859296482412,8140000.0
0.014472361809045226,8140000.0
0.01457286432160804,8140000.0
0.014673366834170854,8140000.0
0.014773869346733668,8140000.0
0.014874371859296482,8140000.0
0.014974874371859296,8140000.0
0.015075376884422112,8140000.0
0.015175879396984926,8140000.0
0.01527638190954774,8140000.0
0.015376884422110553,8140000.0
0.015477386934673367,8140000.0
0.015577889447236181,8140000.0
0.015678391959798994,8140000.0
0.01577889447236181,8140000.0
0.015879396984924625,8140000.0
0.01597989949748744,8140000.0
0.016080402010050253,8140000.0
0.016180904522613067,8140000.0
0.01628140703517588,8140000.0
0.016381909547738695,8140000.0
0.01648241206030151,8140000.0
0.016582914572864323,8140000.0
0.016683417085427137,8140000.0
0.01678391959798995,8140000.0
0.016884422110552764,8140000.0
0.01698492462311558,8140000.0
0.017085427135678392,8140000.0
0.017185929648241206,8140000.0
0.01728643216080402,8140000.0
0.017386934673366834,8140000.0
0.017487437185929648,8140000.0
0.017587939698492462,8140000.0
0.017688442211055276,8140000.0
0.01778894472361809,8140000.0
0.017889447236180904,8140000.0
0.017989949748743718,8140000.0
0.018090452261306532,8140000.0
0.018190954773869346,8140000.0
0.01829145728643216,8140000.0
0.018391959798994974,8140000.0
0.018492462311557788,8140000.0
0.018592964824120605,8140000.0
0.01869346733668342,8140000.0
0.018793969849246233,8140000.0
0.018894472361809047,8140000.0
0.01899497487437186,8140000.0
0.019095477386934675,8140000.0
0.01919597989949749,8140000.0
0.019296482412060303,8140000.0
0.019396984924623117,8140000.0
0.01949748743718593,8140000.0
0.019597989949748745,8140000.0
0.01969849246231156,8140000.0
0.019798994974874373,8140000.0
0.019899497487437186,8140000.0
0.02,8140000.0
