Strain,Stress(Pa)
0.03090452261306533,-5729698492.462313
0.031155778894472366,-5776281407.035176
0.0314070351758794,-5822864321.608041
0.031658291457286436,-5869447236.180905
0.03190954773869347,-5916030150.75377
0.032160804020100506,-5962613065.326633
0.03241206030150754,-6009195979.899498
0.032663316582914576,-6055778894.4723625
0.03291457286432161,-6102361809.045226
0.033165829145728645,-6148944723.618091
0.03341708542713568,-6195527638.190955
0.033668341708542715,-6242110552.76382
0.03391959798994975,-6288693467.336683
0.034170854271356785,-6335276381.909548
0.03442211055276382,-6381859296.482412
0.034673366834170855,-6428442211.055277
0.034924623115577896,-6475025125.628142
0.03517587939698493,-6521608040.201006
0.035427135678391966,-6568190954.77387
0.035678391959799,-6614773869.346735
0.035929648241206036,-6661356783.919599
0.03618090452261307,-6707939698.492463
0.036432160804020106,-6754522613.065328
0.03668341708542714,-6801105527.638192
0.036934673366834175,-6847688442.211056
0.03718592964824121,-6894271356.78392
0.037437185929648245,-6940854271.356785
0.03768844221105528,-6987437185.929649
0.037939698492462315,-7034020100.502513
0.03819095477386935,-7080603015.075377
0.038442211055276385,-7127185929.648242
0.03869346733668342,-7173768844.221106
0.038944723618090454,-7220351758.79397
0.03919597989949749,-7266934673.366835
0.039447236180904524,-7313517587.939699
0.03969849246231156,-7360100502.512563
0.039949748743718594,-7406683417.085427
0.040201005025125636,-7453266331.658293
0.04045226130653267,-7499849246.231157
0.040703517587939705,-7546432160.804022
0.04095477386934674,-7593015075.376885
0.041206030150753775,-7639597989.94975
0.04145728643216081,-7686180904.5226145
0.041708542713567845,-7732763819.095478
0.04195979899497488,-7779346733.668343
0.042211055276381915,-7825929648.241207
0.04246231155778895,-7872512562.814072
0.042713567839195984,-7919095477.386935
0.04296482412060302,-7965678391.9598
0.043216080402010054,-8012261306.532664
0.04346733668341709,-8058844221.105528
0.043718592964824124,-8105427135.678392
0.04396984924623116,-8152010050.251257
0.044221105527638194,-8198592964.824121
0.04447236180904523,-8245175879.396985
0.04472361809045226,-8291758793.96985
0.0449748743718593,-8338341708.542714
0.04522613065326633,-8384924623.115578
0.04547738693467337,-8431507537.688442
0.04572864321608041,-8478090452.261308
0.045979899497487445,-8524673366.834172
0.04623115577889448,-8571256281.407037
0.046482412060301515,-8617839195.9799
0.04673366834170855,-8664422110.552765
0.046984924623115584,-8711005025.12563
0.04723618090452262,-8757587939.698494
0.047487437185929654,-8804170854.271358
0.04773869346733669,-8850753768.844223
0.047989949748743724,-8897336683.417086
0.04824120603015076,-8943919597.98995
0.048492462311557794,-8990502512.562815
0.04874371859296483,-9037085427.13568
0.04899497487437186,-9083668341.708544
0.0492462311557789,-9130251256.281408
0.04949748743718593,-9176834170.854273
0.04974874371859297,-9223417085.427135
0.05,-9270000000.0
